"IMMUNE_CELLTYPE"	"TC"	"Correlation"	"PValue"
"1177"	"T.cells.regulatory..Tregs."	"V810"	0.118539671	2.53e-64
"1178"	"T.cells.regulatory..Tregs."	"V814"	-0.077978689	1.03e-28
"1179"	"T.cells.regulatory..Tregs."	"V817"	0.008593281	0.221225657
"1180"	"T.cells.regulatory..Tregs."	"V820"	0.090305769	5.73e-38
"1181"	"T.cells.regulatory..Tregs."	"V821"	0.006128836	0.382964305
"1182"	"T.cells.regulatory..Tregs."	"V822"	0.009679654	0.16822482
"1183"	"T.cells.regulatory..Tregs."	"V823"	0.030035295	1.9e-05
"1184"	"T.cells.regulatory..Tregs."	"V830"	-0.109749081	2.42e-55
"1185"	"T.cells.regulatory..Tregs."	"V834"	0.002264694	0.747165284
"1186"	"T.cells.regulatory..Tregs."	"V838"	-0.056071499	1.37e-15
"1187"	"T.cells.regulatory..Tregs."	"V844"	-0.055628164	2.29e-15
"1188"	"T.cells.regulatory..Tregs."	"V851"	-0.014602563	0.037637161
"1189"	"T.cells.gamma.delta"	"V13"	-0.007999611	0.254802371
"1190"	"T.cells.gamma.delta"	"V14"	0.075911487	2.72e-27
"1191"	"T.cells.gamma.delta"	"V17"	-0.00984305	0.16115685
"1192"	"T.cells.gamma.delta"	"V23"	0.001177255	0.866911948
"1193"	"T.cells.gamma.delta"	"V25"	0.103002846	6.3e-49
"1194"	"T.cells.gamma.delta"	"V27"	-0.244217694	5.84e-273
"1195"	"T.cells.gamma.delta"	"V37"	0.20758741	4.03e-196
"1196"	"T.cells.gamma.delta"	"V40"	-0.027191728	0.000108187
"1197"	"T.cells.gamma.delta"	"V52"	-0.038776367	3.35e-08
"1198"	"T.cells.gamma.delta"	"V54"	0.029290089	3.04e-05
"1199"	"T.cells.gamma.delta"	"V67"	-0.047606054	1.2e-11
"1200"	"T.cells.gamma.delta"	"V68"	-0.118753072	1.5e-64
"1201"	"T.cells.gamma.delta"	"V83"	0.049402909	1.97e-12
"1202"	"T.cells.gamma.delta"	"V94"	0.04093911	5.54e-09
"1203"	"T.cells.gamma.delta"	"V100"	0.007507616	0.285194213
"1204"	"T.cells.gamma.delta"	"V112"	-0.044968903	1.51e-10
"1205"	"T.cells.gamma.delta"	"V118"	-0.017974527	0.010501022
"1206"	"T.cells.gamma.delta"	"V119"	0.058877436	4.92e-17
"1207"	"T.cells.gamma.delta"	"V140"	-0.105480432	3.1e-51
"1208"	"T.cells.gamma.delta"	"V142"	-0.031997092	5.21e-06
"1209"	"T.cells.gamma.delta"	"V149"	0.13108326	2.31e-78
"1210"	"T.cells.gamma.delta"	"V150"	0.056006768	1.48e-15
"1211"	"T.cells.gamma.delta"	"V155"	0.03699776	1.38e-07
"1212"	"T.cells.gamma.delta"	"V157"	0.030614036	1.31e-05
"1213"	"T.cells.gamma.delta"	"V159"	-0.005877581	0.402772253
"1214"	"T.cells.gamma.delta"	"V166"	-0.029523681	2.63e-05
"1215"	"T.cells.gamma.delta"	"V180"	-0.037838659	7.11e-08
"1216"	"T.cells.gamma.delta"	"V184"	-0.019888125	0.004635152
"1217"	"T.cells.gamma.delta"	"V189"	0.023381604	0.000872133
"1218"	"T.cells.gamma.delta"	"V190"	0.075244026	7.67e-27
"1219"	"T.cells.gamma.delta"	"V205"	0.060921489	3.95e-18
"1220"	"T.cells.gamma.delta"	"V219"	0.033206153	2.27e-06
"1221"	"T.cells.gamma.delta"	"V222"	0.018082908	0.010043994
"1222"	"T.cells.gamma.delta"	"V227"	-0.29837228	0
"1223"	"T.cells.gamma.delta"	"V231"	0.085877062	1.74e-34
"1224"	"T.cells.gamma.delta"	"V238"	-0.048894	3.3e-12
"1225"	"T.cells.gamma.delta"	"V241"	-0.16280502	2.14e-120
"1226"	"T.cells.gamma.delta"	"V255"	0.022500958	0.001358081
"1227"	"T.cells.gamma.delta"	"V256"	-0.095160461	5.49e-42
"1228"	"T.cells.gamma.delta"	"V260"	-0.02392509	0.000658686
"1229"	"T.cells.gamma.delta"	"V261"	-0.318311879	0
"1230"	"T.cells.gamma.delta"	"V268"	0.021427624	0.002284069
"1231"	"T.cells.gamma.delta"	"V270"	-0.036626624	1.83e-07
"1232"	"T.cells.gamma.delta"	"V281"	0.025306256	0.000314662
"1233"	"T.cells.gamma.delta"	"V284"	-0.167024845	1.06e-126
"1234"	"T.cells.gamma.delta"	"V286"	-0.034626109	8.2e-07
"1235"	"T.cells.gamma.delta"	"V287"	-0.032376562	4.03e-06
"1236"	"T.cells.gamma.delta"	"V294"	0.04116902	4.55e-09
"1237"	"T.cells.gamma.delta"	"V308"	-0.009464738	0.177872419
"1238"	"T.cells.gamma.delta"	"V327"	-0.048633498	4.3e-12
"1239"	"T.cells.gamma.delta"	"V337"	-0.040900923	5.72e-09
"1240"	"T.cells.gamma.delta"	"V362"	-0.043979738	3.76e-10
"1241"	"T.cells.gamma.delta"	"V370"	0.021259632	0.002472809
"1242"	"T.cells.gamma.delta"	"V375"	0.038240699	5.16e-08
"1243"	"T.cells.gamma.delta"	"V385"	0.01674997	0.017101223
"1244"	"T.cells.gamma.delta"	"V386"	0.00168479	0.810462106
"1245"	"T.cells.gamma.delta"	"V392"	-0.108588956	3.29e-54
"1246"	"T.cells.gamma.delta"	"V393"	0.106653609	2.39e-52
"1247"	"T.cells.gamma.delta"	"V400"	0.064823541	2.53e-20
"1248"	"T.cells.gamma.delta"	"V403"	-0.015069099	0.031936316
"1249"	"T.cells.gamma.delta"	"V405"	0.052796251	5.44e-14
"1250"	"T.cells.gamma.delta"	"V423"	0.080423878	1.93e-30
"1251"	"T.cells.gamma.delta"	"V431"	-0.082801804	3.59e-32
"1252"	"T.cells.gamma.delta"	"V435"	0.009678916	0.16825726
"1253"	"T.cells.gamma.delta"	"V451"	-0.020776232	0.003098288
"1254"	"T.cells.gamma.delta"	"V452"	0.170165387	1.66e-131
"1255"	"T.cells.gamma.delta"	"V455"	0.0199552	0.004498585
"1256"	"T.cells.gamma.delta"	"V458"	-0.049081335	2.73e-12
"1257"	"T.cells.gamma.delta"	"V461"	0.04333	6.79e-10
"1258"	"T.cells.gamma.delta"	"V464"	0.02016549	0.004093725
"1259"	"T.cells.gamma.delta"	"V469"	0.030434671	1.47e-05
"1260"	"T.cells.gamma.delta"	"V473"	0.060610842	5.83e-18
"1261"	"T.cells.gamma.delta"	"V479"	0.046465082	3.64e-11
"1262"	"T.cells.gamma.delta"	"V484"	-0.049623083	1.57e-12
"1263"	"T.cells.gamma.delta"	"V493"	0.02075304	0.003131642
"1264"	"T.cells.gamma.delta"	"V504"	-0.032889379	2.83e-06
"1265"	"T.cells.gamma.delta"	"V519"	0.010333225	0.141298422
"1266"	"T.cells.gamma.delta"	"V527"	0.07154943	2.02e-24
"1267"	"T.cells.gamma.delta"	"V528"	0.021221035	0.002518143
"1268"	"T.cells.gamma.delta"	"V533"	-0.004961885	0.479983978
"1269"	"T.cells.gamma.delta"	"V537"	0.032588445	3.48e-06
"1270"	"T.cells.gamma.delta"	"V562"	-0.023277403	0.000919763
"1271"	"T.cells.gamma.delta"	"V570"	0.0616536	1.57e-18
"1272"	"T.cells.gamma.delta"	"V576"	-0.038839275	3.19e-08
"1273"	"T.cells.gamma.delta"	"V590"	0.258495941	1.06e-306
"1274"	"T.cells.gamma.delta"	"V592"	0.120241149	3.84e-66
"1275"	"T.cells.gamma.delta"	"V611"	0.069610638	3.37e-23
"1276"	"T.cells.gamma.delta"	"V625"	-0.057693791	2.04e-16
"1277"	"T.cells.gamma.delta"	"V626"	-0.021773151	0.001936685
"1278"	"T.cells.gamma.delta"	"V628"	-0.225810675	1.26e-232
"1279"	"T.cells.gamma.delta"	"V632"	-0.01715149	0.014618576
"1280"	"T.cells.gamma.delta"	"V645"	0.01248228	0.075581277
"1281"	"T.cells.gamma.delta"	"V648"	0.047790044	9.98e-12
"1282"	"T.cells.gamma.delta"	"V657"	0.021026776	0.002758058
"1283"	"T.cells.gamma.delta"	"V658"	0.122272714	2.38e-68
"1284"	"T.cells.gamma.delta"	"V662"	-0.006910381	0.325261071
"1285"	"T.cells.gamma.delta"	"V663"	0.005888862	0.401869956
"1286"	"T.cells.gamma.delta"	"V675"	-0.071990291	1.05e-24
"1287"	"T.cells.gamma.delta"	"V677"	-0.036147534	2.64e-07
"1288"	"T.cells.gamma.delta"	"V678"	-0.032800004	3.01e-06
"1289"	"T.cells.gamma.delta"	"V681"	0.05117501	3.11e-13
"1290"	"T.cells.gamma.delta"	"V684"	0.028369423	5.36e-05
"1291"	"T.cells.gamma.delta"	"V689"	-0.161003026	9.39e-118
"1292"	"T.cells.gamma.delta"	"V702"	0.139808264	5.51e-89
"1293"	"T.cells.gamma.delta"	"V703"	0.000877595	0.900582393
"1294"	"T.cells.gamma.delta"	"V710"	0.018413174	0.008758587
"1295"	"T.cells.gamma.delta"	"V719"	0.012170799	0.083170988
"1296"	"T.cells.gamma.delta"	"V723"	-0.020370941	0.003730404
"1297"	"T.cells.gamma.delta"	"V731"	0.049425529	1.92e-12
"1298"	"T.cells.gamma.delta"	"V743"	0.040053627	1.17e-08
"1299"	"T.cells.gamma.delta"	"V746"	-0.053315172	3.08e-14
"1300"	"T.cells.gamma.delta"	"V750"	-0.021991869	0.0017426
"1301"	"T.cells.gamma.delta"	"V759"	-0.106040901	9.15e-52
"1302"	"T.cells.gamma.delta"	"V772"	0.04967579	1.49e-12
"1303"	"T.cells.gamma.delta"	"V774"	0.015127054	0.031282695
"1304"	"T.cells.gamma.delta"	"V790"	-0.001553636	0.824967806
"1305"	"T.cells.gamma.delta"	"V792"	-0.003961459	0.572811601
"1306"	"T.cells.gamma.delta"	"V794"	0.025185988	0.000336056
"1307"	"T.cells.gamma.delta"	"V802"	0.033258834	2.18e-06
"1308"	"T.cells.gamma.delta"	"V804"	0.052531353	7.26e-14
"1309"	"T.cells.gamma.delta"	"V810"	-0.049377487	2.02e-12
"1310"	"T.cells.gamma.delta"	"V814"	-0.038498582	4.2e-08
"1311"	"T.cells.gamma.delta"	"V817"	-0.026274966	0.000183373
"1312"	"T.cells.gamma.delta"	"V820"	-0.02451509	0.000482577
"1313"	"T.cells.gamma.delta"	"V821"	0.289509908	0
"1314"	"T.cells.gamma.delta"	"V822"	0.042351295	1.63e-09
"1315"	"T.cells.gamma.delta"	"V823"	0.015375801	0.028606044
"1316"	"T.cells.gamma.delta"	"V830"	0.00212622	0.762143175
"1317"	"T.cells.gamma.delta"	"V834"	0.008946581	0.202815649
"1318"	"T.cells.gamma.delta"	"V838"	0.056429072	9.05e-16
"1319"	"T.cells.gamma.delta"	"V844"	-2.39e-05	0.99728785
"1320"	"T.cells.gamma.delta"	"V851"	0.033251435	2.19e-06
"1321"	"NK.cells.resting"	"V13"	0.068831018	1.02e-22
"1322"	"NK.cells.resting"	"V14"	-0.058148175	1.19e-16
"1323"	"NK.cells.resting"	"V17"	-0.08709355	2e-35
"1324"	"NK.cells.resting"	"V23"	-0.11272577	2.64e-58
"1325"	"NK.cells.resting"	"V25"	0.049459808	1.86e-12
"1326"	"NK.cells.resting"	"V27"	0.015028096	0.032405791
"1327"	"NK.cells.resting"	"V37"	0.023559509	0.000796064
"1328"	"NK.cells.resting"	"V40"	-0.043720289	4.77e-10
"1329"	"NK.cells.resting"	"V52"	0.06153867	1.81e-18
"1330"	"NK.cells.resting"	"V54"	0.073541788	1.04e-25
"1331"	"NK.cells.resting"	"V67"	0.099399955	1.14e-45
"1332"	"NK.cells.resting"	"V68"	-0.226880593	7.1e-235
"1333"	"NK.cells.resting"	"V83"	0.101336799	2.09e-47
"1334"	"NK.cells.resting"	"V94"	0.022383645	0.001439013
"1335"	"NK.cells.resting"	"V100"	-0.158258921	8.63e-114
"1336"	"NK.cells.resting"	"V112"	-0.051215506	2.98e-13
"1337"	"NK.cells.resting"	"V118"	-0.01862025	0.008029641
"1338"	"NK.cells.resting"	"V119"	0.065597384	8.94e-21
"1339"	"NK.cells.resting"	"V140"	-0.024570403	0.000468545
"1340"	"NK.cells.resting"	"V142"	0.099112895	2.05e-45
"1341"	"NK.cells.resting"	"V149"	0.073407451	1.27e-25
"1342"	"NK.cells.resting"	"V150"	-0.221824389	2.36e-224
"1343"	"NK.cells.resting"	"V155"	0.128424297	2.89e-75
"1344"	"NK.cells.resting"	"V157"	0.131526394	6.94e-79
"1345"	"NK.cells.resting"	"V159"	-0.069525048	3.81e-23
"1346"	"NK.cells.resting"	"V166"	0.182078896	1.36e-150
"1347"	"NK.cells.resting"	"V180"	0.015477445	0.027570436
"1348"	"NK.cells.resting"	"V184"	-0.176924827	3.62e-142
"1349"	"NK.cells.resting"	"V189"	-0.078870441	2.46e-29
"1350"	"NK.cells.resting"	"V190"	0.070444737	1.01e-23
"1351"	"NK.cells.resting"	"V205"	0.049531148	1.72e-12
"1352"	"NK.cells.resting"	"V219"	0.12256355	1.14e-68
"1353"	"NK.cells.resting"	"V222"	0.011864628	0.09122167
"1354"	"NK.cells.resting"	"V227"	0.072297275	6.69e-25
"1355"	"NK.cells.resting"	"V231"	0.125459062	6.88e-72
"1356"	"NK.cells.resting"	"V238"	-0.061473575	1.97e-18
"1357"	"NK.cells.resting"	"V241"	-0.007591565	0.279842013
"1358"	"NK.cells.resting"	"V255"	-0.046688907	2.94e-11
"1359"	"NK.cells.resting"	"V256"	-0.028959886	3.73e-05
"1360"	"NK.cells.resting"	"V260"	0.024097967	0.000601711
"1361"	"NK.cells.resting"	"V261"	0.043157781	7.93e-10
"1362"	"NK.cells.resting"	"V268"	-0.042646515	1.25e-09
"1363"	"NK.cells.resting"	"V270"	-0.067491518	6.69e-22
"1364"	"NK.cells.resting"	"V281"	0.052286173	9.47e-14
"1365"	"NK.cells.resting"	"V284"	-0.086144633	1.08e-34
"1366"	"NK.cells.resting"	"V286"	-0.03550541	4.29e-07
"1367"	"NK.cells.resting"	"V287"	-0.067777709	4.49e-22
"1368"	"NK.cells.resting"	"V294"	0.072823263	3.05e-25
"1369"	"NK.cells.resting"	"V308"	0.002458017	0.726414426
"1370"	"NK.cells.resting"	"V327"	0.016765755	0.016997042
"1371"	"NK.cells.resting"	"V337"	-0.033411377	1.96e-06
"1372"	"NK.cells.resting"	"V362"	0.024709126	0.00043501
"1373"	"NK.cells.resting"	"V370"	-0.000993496	0.887534856
"1374"	"NK.cells.resting"	"V375"	-0.060167497	1.01e-17
"1375"	"NK.cells.resting"	"V385"	0.097541206	4.91e-44
"1376"	"NK.cells.resting"	"V386"	-0.042202021	1.85e-09
"1377"	"NK.cells.resting"	"V392"	0.063042327	2.63e-19
"1378"	"NK.cells.resting"	"V393"	0.041857662	2.51e-09
"1379"	"NK.cells.resting"	"V400"	0.047378134	1.5e-11
"1380"	"NK.cells.resting"	"V403"	0.030661605	1.27e-05
"1381"	"NK.cells.resting"	"V405"	-0.016202569	0.021077922
"1382"	"NK.cells.resting"	"V423"	0.21053612	8.43e-202
"1383"	"NK.cells.resting"	"V431"	0.089780467	1.52e-37
"1384"	"NK.cells.resting"	"V435"	-0.281567818	0
"1385"	"NK.cells.resting"	"V451"	-0.14391158	3.17e-94
"1386"	"NK.cells.resting"	"V452"	0.170349448	8.63e-132
"1387"	"NK.cells.resting"	"V455"	-0.048615086	4.38e-12
"1388"	"NK.cells.resting"	"V458"	-0.077738361	1.52e-28
"1389"	"NK.cells.resting"	"V461"	0.048435386	5.24e-12
"1390"	"NK.cells.resting"	"V464"	0.094038445	4.87e-41
"1391"	"NK.cells.resting"	"V469"	0.062221476	7.59e-19
"1392"	"NK.cells.resting"	"V473"	-0.20293053	2.5e-187
"1393"	"NK.cells.resting"	"V479"	0.005569556	0.427875746
"1394"	"NK.cells.resting"	"V484"	0.078362526	5.59e-29
"1395"	"NK.cells.resting"	"V493"	0.085092347	6.9e-34
"1396"	"NK.cells.resting"	"V504"	0.006920004	0.324587813
"1397"	"NK.cells.resting"	"V519"	0.052701073	6.04e-14
"1398"	"NK.cells.resting"	"V527"	0.249701527	1.16e-285
"1399"	"NK.cells.resting"	"V528"	-0.007101366	0.312068279
"1400"	"NK.cells.resting"	"V533"	0.055063773	4.35e-15
"1401"	"NK.cells.resting"	"V537"	0.05367668	2.07e-14
"1402"	"NK.cells.resting"	"V562"	-0.071841707	1.31e-24
"1403"	"NK.cells.resting"	"V570"	-0.03154449	7.07e-06
"1404"	"NK.cells.resting"	"V576"	0.094567003	1.75e-41
"1405"	"NK.cells.resting"	"V590"	-0.037518901	9.16e-08
"1406"	"NK.cells.resting"	"V592"	-0.052903602	4.84e-14
"1407"	"NK.cells.resting"	"V611"	0.072111026	8.82e-25
"1408"	"NK.cells.resting"	"V625"	-0.017923802	0.010721209
"1409"	"NK.cells.resting"	"V626"	-0.04237837	1.59e-09
"1410"	"NK.cells.resting"	"V628"	0.073819492	6.8e-26
"1411"	"NK.cells.resting"	"V632"	-0.047430197	1.42e-11
"1412"	"NK.cells.resting"	"V645"	-3.37e-05	0.99616885
"1413"	"NK.cells.resting"	"V648"	-0.090634618	3.11e-38
"1414"	"NK.cells.resting"	"V657"	0.051724171	1.73e-13
"1415"	"NK.cells.resting"	"V658"	-0.207794007	1.62e-196
"1416"	"NK.cells.resting"	"V662"	0.004409219	0.530229987
"1417"	"NK.cells.resting"	"V663"	0.012134666	0.084090036
"1418"	"NK.cells.resting"	"V675"	0.057572461	2.36e-16
"1419"	"NK.cells.resting"	"V677"	-0.109823781	2.04e-55
"1420"	"NK.cells.resting"	"V678"	0.128341932	3.59e-75
"1421"	"NK.cells.resting"	"V681"	-0.029922863	2.04e-05
"1422"	"NK.cells.resting"	"V684"	-0.10960787	3.33e-55
"1423"	"NK.cells.resting"	"V689"	0.022587635	0.001301004
"1424"	"NK.cells.resting"	"V702"	-0.053393814	2.83e-14
"1425"	"NK.cells.resting"	"V703"	0.049829448	1.27e-12
"1426"	"NK.cells.resting"	"V710"	-0.02992125	2.04e-05
"1427"	"NK.cells.resting"	"V719"	0.093894584	6.43e-41
"1428"	"NK.cells.resting"	"V723"	0.010287567	0.143064719
"1429"	"NK.cells.resting"	"V731"	0.048684256	4.08e-12
"1430"	"NK.cells.resting"	"V743"	0.10684456	1.57e-52
"1431"	"NK.cells.resting"	"V746"	-0.05160181	1.98e-13
"1432"	"NK.cells.resting"	"V750"	-0.173324148	1.96e-136
"1433"	"NK.cells.resting"	"V759"	-0.171069531	6.6e-133
"1434"	"NK.cells.resting"	"V772"	-0.166873191	1.8e-126
"1435"	"NK.cells.resting"	"V774"	-0.102734086	1.11e-48
"1436"	"NK.cells.resting"	"V790"	0.07139741	2.53e-24
"1437"	"NK.cells.resting"	"V792"	0.047510271	1.32e-11
"1438"	"NK.cells.resting"	"V794"	0.140568703	6.05e-90
"1439"	"NK.cells.resting"	"V802"	0.093910214	6.23e-41
"1440"	"NK.cells.resting"	"V804"	0.089709977	1.73e-37
"1441"	"NK.cells.resting"	"V810"	0.006396148	0.362558617
"1442"	"NK.cells.resting"	"V814"	0.060168394	1.01e-17
"1443"	"NK.cells.resting"	"V817"	-0.005516087	0.4323243
"1444"	"NK.cells.resting"	"V820"	-0.010040029	0.152937159
"1445"	"NK.cells.resting"	"V821"	0.190822067	1.78e-165
"1446"	"NK.cells.resting"	"V822"	-0.000749614	0.915021028
"1447"	"NK.cells.resting"	"V823"	0.082875518	3.16e-32
"1448"	"NK.cells.resting"	"V830"	-0.094928021	8.65e-42
"1449"	"NK.cells.resting"	"V834"	-0.052825628	5.27e-14
"1450"	"NK.cells.resting"	"V838"	0.10191167	6.28e-48
"1451"	"NK.cells.resting"	"V844"	-0.03972115	1.54e-08
"1452"	"NK.cells.resting"	"V851"	-0.066389979	3.05e-21
"1453"	"NK.cells.activated"	"V13"	-0.05065173	5.4e-13
"1454"	"NK.cells.activated"	"V14"	0.052434141	8.07e-14
"1455"	"NK.cells.activated"	"V17"	-0.015041128	0.032255941
"1456"	"NK.cells.activated"	"V23"	0.024823085	0.000409153
"1457"	"NK.cells.activated"	"V25"	0.101351448	2.03e-47
"1458"	"NK.cells.activated"	"V27"	-0.248465575	9e-283
"1459"	"NK.cells.activated"	"V37"	0.228329201	6.15e-238
"1460"	"NK.cells.activated"	"V40"	-0.024106252	0.000599099
"1461"	"NK.cells.activated"	"V52"	-0.050830781	4.47e-13
"1462"	"NK.cells.activated"	"V54"	0.026613415	0.000151201
"1463"	"NK.cells.activated"	"V67"	-0.052289868	9.44e-14
"1464"	"NK.cells.activated"	"V68"	-0.110289706	7.11e-56
"1465"	"NK.cells.activated"	"V83"	-0.055817575	1.84e-15
"1466"	"NK.cells.activated"	"V94"	0.061058433	3.33e-18
"1467"	"NK.cells.activated"	"V100"	0.042803491	1.09e-09
"1468"	"NK.cells.activated"	"V112"	-0.029828064	2.17e-05
"1469"	"NK.cells.activated"	"V118"	0.029617687	2.48e-05
"1470"	"NK.cells.activated"	"V119"	0.053169274	3.62e-14
"1471"	"NK.cells.activated"	"V140"	-0.076691927	8e-28
"1472"	"NK.cells.activated"	"V142"	-0.040347211	9.15e-09
"1473"	"NK.cells.activated"	"V149"	0.136452781	8.13e-85
"1474"	"NK.cells.activated"	"V150"	0.090378899	5e-38
"1475"	"NK.cells.activated"	"V155"	0.068372377	1.95e-22
"1476"	"NK.cells.activated"	"V157"	0.012499043	0.075189388
"1477"	"NK.cells.activated"	"V159"	0.002783467	0.691937493
"1478"	"NK.cells.activated"	"V166"	-0.09159839	5.12e-39
"1479"	"NK.cells.activated"	"V180"	-0.043173661	7.82e-10
"1480"	"NK.cells.activated"	"V184"	0.037337554	1.06e-07
"1481"	"NK.cells.activated"	"V189"	0.020663127	0.003264069
"1482"	"NK.cells.activated"	"V190"	0.08691305	2.76e-35
"1483"	"NK.cells.activated"	"V205"	0.041694113	2.89e-09
"1484"	"NK.cells.activated"	"V219"	0.049724634	1.41e-12
"1485"	"NK.cells.activated"	"V222"	0.004887398	0.486601121
"1486"	"NK.cells.activated"	"V227"	-0.300245857	0
"1487"	"NK.cells.activated"	"V231"	0.099052561	2.31e-45
"1488"	"NK.cells.activated"	"V238"	-0.040356187	9.08e-09
"1489"	"NK.cells.activated"	"V241"	-0.206226299	1.58e-193
"1490"	"NK.cells.activated"	"V255"	0.043459757	6.04e-10
"1491"	"NK.cells.activated"	"V256"	-0.072757416	3.37e-25
"1492"	"NK.cells.activated"	"V260"	-0.025776936	0.000242594
"1493"	"NK.cells.activated"	"V261"	-0.325350365	0
"1494"	"NK.cells.activated"	"V268"	0.037974613	6.39e-08
"1495"	"NK.cells.activated"	"V270"	0.037523255	9.13e-08
"1496"	"NK.cells.activated"	"V281"	0.029626521	2.46e-05
"1497"	"NK.cells.activated"	"V284"	-0.200622056	4.74e-183
"1498"	"NK.cells.activated"	"V286"	-0.008632651	0.21911676
"1499"	"NK.cells.activated"	"V287"	0.002801909	0.690002056
"1500"	"NK.cells.activated"	"V294"	0.026733116	0.000141154
"1501"	"NK.cells.activated"	"V308"	-0.014743218	0.035833655
"1502"	"NK.cells.activated"	"V327"	-0.012400108	0.077526425
"1503"	"NK.cells.activated"	"V337"	-0.055698395	2.11e-15
"1504"	"NK.cells.activated"	"V362"	-0.050334238	7.52e-13
"1505"	"NK.cells.activated"	"V370"	0.016619602	0.017983269
"1506"	"NK.cells.activated"	"V375"	-0.045640669	8.01e-11
"1507"	"NK.cells.activated"	"V385"	-0.040303347	9.5e-09
"1508"	"NK.cells.activated"	"V386"	0.004212183	0.548768441
"1509"	"NK.cells.activated"	"V392"	-0.100890678	5.29e-47
"1510"	"NK.cells.activated"	"V393"	0.117244295	5.91e-63
"1511"	"NK.cells.activated"	"V400"	0.037340615	1.05e-07
"1512"	"NK.cells.activated"	"V403"	-0.073931128	5.74e-26
"1513"	"NK.cells.activated"	"V405"	0.071834991	1.33e-24
"1514"	"NK.cells.activated"	"V423"	0.138617994	1.71e-87
"1515"	"NK.cells.activated"	"V431"	-0.092026349	2.28e-39
"1516"	"NK.cells.activated"	"V435"	0.048446044	5.19e-12
"1517"	"NK.cells.activated"	"V451"	0.00356891	0.611428292
"1518"	"NK.cells.activated"	"V452"	0.19736545	4.18e-177
"1519"	"NK.cells.activated"	"V455"	0.032171505	4.63e-06
"1520"	"NK.cells.activated"	"V458"	-0.007998645	0.254859746
"1521"	"NK.cells.activated"	"V461"	0.050787057	4.68e-13
"1522"	"NK.cells.activated"	"V464"	0.005043301	0.47280779
"1523"	"NK.cells.activated"	"V469"	0.039794269	1.45e-08
"1524"	"NK.cells.activated"	"V473"	0.062270683	7.13e-19
"1525"	"NK.cells.activated"	"V479"	0.095928126	1.22e-42
"1526"	"NK.cells.activated"	"V484"	-0.062391758	6.1e-19
"1527"	"NK.cells.activated"	"V493"	0.01597359	0.022966927
"1528"	"NK.cells.activated"	"V504"	-0.066137911	4.3e-21
"1529"	"NK.cells.activated"	"V519"	-0.083663571	8.22e-33
"1530"	"NK.cells.activated"	"V527"	0.068580032	1.46e-22
"1531"	"NK.cells.activated"	"V528"	0.033889119	1.4e-06
"1532"	"NK.cells.activated"	"V533"	0.041811183	2.61e-09
"1533"	"NK.cells.activated"	"V537"	0.037873844	6.92e-08
"1534"	"NK.cells.activated"	"V562"	-0.012024887	0.086932875
"1535"	"NK.cells.activated"	"V570"	0.02307666	0.001018383
"1536"	"NK.cells.activated"	"V576"	-0.016566627	0.018352919
"1537"	"NK.cells.activated"	"V590"	0.163777478	7.82e-122
"1538"	"NK.cells.activated"	"V592"	0.106082232	8.36e-52
"1539"	"NK.cells.activated"	"V611"	0.074508657	2.38e-26
"1540"	"NK.cells.activated"	"V625"	-0.05548893	2.68e-15
"1541"	"NK.cells.activated"	"V626"	-0.039210557	2.35e-08
"1542"	"NK.cells.activated"	"V628"	-0.270560347	0
"1543"	"NK.cells.activated"	"V632"	-0.009124569	0.19397528
"1544"	"NK.cells.activated"	"V645"	0.05484588	5.58e-15
"1545"	"NK.cells.activated"	"V648"	0.073856574	6.43e-26
"1546"	"NK.cells.activated"	"V657"	0.045436736	9.72e-11
"1547"	"NK.cells.activated"	"V658"	0.12320885	2.22e-69
"1548"	"NK.cells.activated"	"V662"	-0.015366425	0.028703238
"1549"	"NK.cells.activated"	"V663"	-0.008380134	0.232895874
"1550"	"NK.cells.activated"	"V675"	-0.145263751	5.48e-96
"1551"	"NK.cells.activated"	"V677"	-0.08126211	4.81e-31
"1552"	"NK.cells.activated"	"V678"	0.092930498	4.09e-40
"1553"	"NK.cells.activated"	"V681"	0.041481082	3.48e-09
"1554"	"NK.cells.activated"	"V684"	0.068287738	2.2e-22
"1555"	"NK.cells.activated"	"V689"	-0.170766328	1.95e-132
"1556"	"NK.cells.activated"	"V702"	0.05595915	1.56e-15
"1557"	"NK.cells.activated"	"V703"	0.036636309	1.82e-07
"1558"	"NK.cells.activated"	"V710"	0.016326808	0.020110775
"1559"	"NK.cells.activated"	"V719"	-0.016159216	0.021424819
"1560"	"NK.cells.activated"	"V723"	-0.057666778	2.11e-16
"1561"	"NK.cells.activated"	"V731"	0.025289943	0.000317487
"1562"	"NK.cells.activated"	"V743"	0.022054192	0.001690665
"1563"	"NK.cells.activated"	"V746"	-0.05401756	1.41e-14
"1564"	"NK.cells.activated"	"V750"	-0.003824289	0.586173698
"1565"	"NK.cells.activated"	"V759"	-0.106323653	4.93e-52
"1566"	"NK.cells.activated"	"V772"	0.083666212	8.18e-33
"1567"	"NK.cells.activated"	"V774"	-0.024806401	0.000412847
"1568"	"NK.cells.activated"	"V790"	-0.035949787	3.07e-07
"1569"	"NK.cells.activated"	"V792"	-0.039409119	2e-08
"1570"	"NK.cells.activated"	"V794"	-0.022194566	0.001578862
"1571"	"NK.cells.activated"	"V802"	0.03692305	1.46e-07
"1572"	"NK.cells.activated"	"V804"	0.010439163	0.137264713
