"V197_CCLE"	"V411_CCLE"	"V299_CCLE"	"V95_CCLE"	"V280_CCLE"	"V186_CCLE"	"V183_CCLE"	"V28_CCLE"	"V22_CCLE"	"V175_CCLE"	"V36_CCLE"	"V405_CCLE"	"V344_CCLE"	"V383_CCLE"	"V259_CCLE"	"V466_CCLE"	"V381_CCLE"	"V270_CCLE"	"V155_CCLE"	"V72_CCLE"	"V266_CCLE"	"V463_CCLE"	"V11_CCLE"	"V126_CCLE"	"V291_CCLE"	"V294_CCLE"	"V173_CCLE"	"V207_CCLE"	"V329_CCLE"	"V447_CCLE"	"V13_CCLE"	"V79_CCLE"	"V465_CCLE"	"V281_CCLE"	"V448_CCLE"	"V102_CCLE"	"V116_CCLE"	"V18_CCLE"	"V189_CCLE"	"V252_CCLE"	"V412_CCLE"	"V227_CCLE"	"V166_CCLE"	"V24_CCLE"	"V439_CCLE"	"V44_CCLE"	"V341_CCLE"	"V43_CCLE"	"V418_CCLE"	"V177_CCLE"	"V392_CCLE"	"V352_CCLE"	"V258_CCLE"	"V164_CCLE"	"V420_CCLE"	"V162_CCLE"	"V265_CCLE"	"V311_CCLE"	"V180_CCLE"	"V367_CCLE"	"V172_CCLE"	"V84_CCLE"	"V461_CCLE"	"V416_CCLE"	"V90_CCLE"	"V71_CCLE"	"V432_CCLE"	"V462_CCLE"	"V349_CCLE"	"V350_CCLE"	"V382_CCLE"	"V171_CCLE"	"V91_CCLE"	"V459_CCLE"	"V460_CCLE"	"V358_CCLE"	"V346_CCLE"	"V80_CCLE"	"V241_CCLE"	"V92_CCLE"	"V269_CCLE"	"V289_CCLE"	"V404_CCLE"	"V260_CCLE"	"V306_CCLE"	"V118_CCLE"	"V414_CCLE"	"V300_CCLE"	"V320_CCLE"	"V30_CCLE"	"V150_CCLE"	"V208_CCLE"	"V387_CCLE"	"V21_CCLE"	"V364_CCLE"	"V81_CCLE"	"V33_CCLE"	"V268_CCLE"	"V211_CCLE"	"V327_CCLE"	"V142_CCLE"	"V154_CCLE"	"V218_CCLE"	"V190_CCLE"	"V2_CCLE"	"V332_CCLE"	"V455_CCLE"	"V357_CCLE"	"V372_CCLE"	"V273_CCLE"	"V55_CCLE"	"V436_CCLE"	"V160_CCLE"	"V376_CCLE"	"V119_CCLE"	"V396_CCLE"	"V393_CCLE"	"V85_CCLE"	"V10_CCLE"	"V182_CCLE"	"V275_CCLE"	"V413_CCLE"	"V216_CCLE"	"V32_CCLE"	"V9_CCLE"	"V100_CCLE"	"V310_CCLE"	"V176_CCLE"	"V17_CCLE"	"V200_CCLE"	"V170_CCLE"	"V63_CCLE"	"V161_CCLE"	"V12_CCLE"	"V156_CCLE"
"GO_PYRIMIDINE_NUCLEOSIDE_MONOPHOSPHATE_METABOLIC_PROCESS"	0	0	0.519497546566941	0.619240472504717	1.06494615667629	-0.484894489888681	4.82163733276644e-17	4.82163733276644e-17	4.82163733276644e-17	0	0	4.82163733276644e-17	-4.82163733276644e-17	0	0.86189623252959	-0.890941766882203	0	0.805215978064218	-4.82163733276644e-17	0.994107724247643	0.812806128040308	-4.82163733276644e-17	-1.0195120628301	0.652886185544552	0	0	0	0	2.61977126492123	4.82163733276644e-17	-4.82163733276644e-17	-4.82163733276644e-17	4.82163733276644e-17	0	-4.82163733276644e-17	0	4.82163733276644e-17	0	0.568964552116427	0	-4.82163733276644e-17	4.82163733276644e-17	4.82163733276644e-17	0	-4.82163733276644e-17	-4.82163733276644e-17	0	0	0	0	0	0	0	0	4.82163733276644e-17	-4.82163733276644e-17	0	4.82163733276644e-17	-4.82163733276644e-17	4.82163733276644e-17	0	0.830069375220981	0.926490563214659	0	0	0	0.932747593550237	0	0	4.82163733276644e-17	0	0	0	0	4.82163733276644e-17	0	4.82163733276644e-17	0	4.82163733276644e-17	-4.82163733276644e-17	0	0	0	4.82163733276644e-17	0	1.48888959200765	-4.82163733276644e-17	0	4.82163733276644e-17	0	4.82163733276644e-17	0	4.82163733276644e-17	4.82163733276644e-17	0	0	4.82163733276644e-17	0	-4.82163733276644e-17	-4.82163733276644e-17	4.82163733276644e-17	4.82163733276644e-17	4.82163733276644e-17	4.82163733276644e-17	0	4.82163733276644e-17	0	-4.82163733276644e-17	0	-0.906337055557671	0	0	-4.82163733276644e-17	0	0	0	0	0	0	0	0	0	0	-4.82163733276644e-17	0	0	0	0	-4.82163733276644e-17	0	0.843143968831988	4.82163733276644e-17	0	1.20671974766343	-4.82163733276644e-17
"GO_NUCLEOBASE_METABOLIC_PROCESS"	-0.2297611218838	-4.82163733276644e-17	0	0.746451885616375	1.90573045987775	-0.517876760519607	-0.22699151231178	0	-0.457994016663111	0	0	0	4.82163733276644e-17	0	0.465477330110661	-1.24294529822097	4.82163733276644e-17	0.416841131324252	-4.82163733276644e-17	0.58269064686203	0.42328898856464	-1.90334638295618	-0.605717861910334	0.805872856656072	0	0	0	0	3.90941979755722	0.928252902311569	0	-0.622854640049742	0	0	0	4.82163733276644e-17	4.82163733276644e-17	4.82163733276644e-17	1.24476054962896	0	-0.56962092418412	0	0	0.418118532849312	-0.487519866530629	0	4.82163733276644e-17	-0.509572467433337	-4.82163733276644e-17	0	0.516696118252278	0	0	-4.82163733276644e-17	0	4.82163733276644e-17	0	0	0	0	4.82163733276644e-17	1.12891944986036	0.522150329502951	0	0	0	0.527703360229639	0	-4.82163733276644e-17	0	4.82163733276644e-17	0	-2.86872253610074	-1.16268419588761	-0.46396500240824	-1.20495777794295	4.82163733276644e-17	-0.352719129185321	-0.397187966275946	0	-4.82163733276644e-17	0	0	-1.20305619284878	-4.82163733276644e-17	1.04934206207072	0.354715104915684	4.82163733276644e-17	-0.274214766883394	4.82163733276644e-17	0	-0.41179099768543	0.490808311523409	4.82163733276644e-17	0	0	4.82163733276644e-17	0	-0.535266485916208	0	0	-1.13835733843428	1.02610245063301	-0.459475149082916	0.368097190857148	0.909087622027031	-0.513113412540174	4.82163733276644e-17	-4.82163733276644e-17	-0.504337566525431	0	-4.82163733276644e-17	0.420691497151488	-4.82163733276644e-17	-0.578274817331464	0	0.362864677813424	0	0	0	0	0	4.82163733276644e-17	0	-0.299541640333053	-1.1259349301019	0.466997627243399	-0.316794190795696	0	-0.439411037251696	0.44926526359762	0.309237021138923	-0.829042320309746	0.779202981629826	-0.983372142588861
"GO_PURINE_NUCLEOBASE_METABOLIC_PROCESS"	0	0	0.379521668072788	0.471227840437576	0.272754796825951	-0.348272685072976	-0.421930281605649	0	-0.692988620862727	0	0	4.82163733276644e-17	-0.389815490248835	0	-4.82163733276644e-17	-0.729299083631111	0	0	4.82163733276644e-17	0.829298739057584	0.654165352548437	0	0	-4.82163733276644e-17	0	0	0	0	2.09576639248286	1.4146603284458	0	0	0	0	0	-4.82163733276644e-17	0	0	1.10943777186152	0	0	0	4.82163733276644e-17	0	-0.725676222055949	0	-4.82163733276644e-17	4.82163733276644e-17	4.82163733276644e-17	4.82163733276644e-17	0.757704725448545	4.82163733276644e-17	-4.82163733276644e-17	0	0	4.82163733276644e-17	0	4.82163733276644e-17	-4.82163733276644e-17	0	-4.82163733276644e-17	0.670713653724705	0	0	0	0	-4.82163733276644e-17	0	0	4.82163733276644e-17	0	0	-2.69625840634309	-0.688094052782923	-4.82163733276644e-17	-0.709815177404077	4.82163733276644e-17	-0.573588336797091	-0.624641895824377	0	4.82163733276644e-17	-4.82163733276644e-17	4.82163733276644e-17	-1.4728859982532	-4.82163733276644e-17	0	0.575902535085189	0	-0.480472822832348	-4.82163733276644e-17	0	0	0.729299083631111	0	0	-4.82163733276644e-17	0	4.82163733276644e-17	0	0	0	-1.40710318946911	1.29250897424466	-0.694635474975702	0.591360527575759	1.39342976974548	-0.75378531861784	4.82163733276644e-17	0	-0.744169051946323	4.82163733276644e-17	0	0.65124046336207	-4.82163733276644e-17	-0.824541191438984	-4.82163733276644e-17	0.585328058791487	0	0	-4.82163733276644e-17	4.82163733276644e-17	0	-4.82163733276644e-17	0	-0.51100652196215	-0.669175975118385	0.702987705679219	-0.531519244435737	4.82163733276644e-17	-0.672258202599424	-4.82163733276644e-17	0	-1.30402693419187	-0.526510395816821	-1.2487032464939
"KEGG_PURINE_METABOLISM"	-1.45263244874602	0	-0.197540478732336	0.571360137519833	0.0781113625343617	-0.468006960421982	-0.100452151063936	-0.127128220046577	-1.43578513330741	0	0.42309735720095	-0.724543778795828	-4.09566217478929	0.138672353144285	0.154810028092794	-0.633693473106932	0.096150847904155	0	-0.166290617046289	0.191685424608814	-0.635659084588774	0.869951422871818	4.82163733276644e-17	2.46130546356789	-1.40078184998537	0.504189391322047	0.566522564704397	0.747197301375808	7.22817248458629	1.36907186530455	0.523395316305031	-0.488775559790568	-0.312881663932303	-0.374141548671261	-0.426272511441331	-0.386765710060156	1.55052319728991	-0.168784940014833	1.23910857563684	0.439267278242314	-0.8211121910524	-0.13829560836305	0	1.25819084042866	-1.05429525294042	1.42891169007859	0.909238293264258	0.647025950689328	0.546862236138988	-0.742628653485411	0.385215335916465	0	0.136513952263154	4.82163733276644e-17	-0.201055509063492	0.206999329710474	0.547807237998637	0.380263145792724	0.156741801767889	-0.577122132155476	0.282977534625973	0.349838638739391	-0.424171614013313	-0.182845060291031	1.89639417803209	0.847201910955237	0.177799888055085	0	0.334671660938095	-0.967285636604376	0	-0.565166727413179	-4.82163733276644e-17	-0.149647852851362	-3.34174859599126	-2.71774918321189	-0.526245142217174	-2.43458854766155	-1.16647318281807	-0.466269921917164	0	-0.508052004260832	4.82163733276644e-17	-0.614025483585227	0.277975394989384	-0.140645922396389	0.280361744151068	-4.82163733276644e-17	-0.586869637921738	0.270933068171929	0.305157350899391	0.710360103326098	-4.82163733276644e-17	4.82163733276644e-17	0.386493078906315	0.754740110077178	0.459855467164505	0.137036738672559	-0.180083226880956	-0.197540478732336	0.466269921917164	-0.556598736507735	0	0	-0.847201910955237	0.715288003990573	0.863579094965343	0.614025483585227	0.42309735720095	-0.665007665981883	-0.38772876174926	0.810739682275493	0	-0.178376385603552	-0.190804917086532	-0.74473262273619	0	0.135619401223875	0.556592490604307	1.31040652349195	0	-0.199518535326747	0.44144114055705	-0.388460008742695	0.500664092628266	0	0	0	4.82163733276644e-17	0.453582529766442	0.147712396756026	0	0	0.265168169010073	-1.09494003112355
"KEGG_PYRIMIDINE_METABOLISM"	-0.752082589594172	0.901089409670922	0.280252521716097	0.139320308868385	0.3803931225261	-4.82163733276644e-17	-0.300304793125544	-0.38559735581736	0	0	0.260974221268414	-0.927519289957198	-3.68036954644179	-4.82163733276644e-17	0.53334313797285	-1.1004243935818	0.281864743082783	0.452851145355076	-0.201240818601106	0.264363360766105	0.195880609159064	0.748305439947648	-0.777396291853478	6.57573619619718	-1.80845810738106	0.303799217253632	0.197629209666277	0.231446284755531	6.88323784718936	1.16978083437981	0.71460031101458	0	0	-0.201103701172888	-0.262661551445527	0	0.834241580955271	0	0.533804797100044	0.748305439947648	-0.713161634760131	-0.193127216902948	0	0	-0.570624949262327	0.179571889588503	0	-0.608370649913294	0.191323361518085	0	0	-4.82163733276644e-17	0.188524714876675	4.82163733276644e-17	0	0	0.191589282107244	0.201219593713419	0.200707483204659	0	0.4460566714073	0.487602231488466	0.218960331074676	-0.235809653064772	0	-0.189103873556143	0.223024934225688	-0.187037333446465	0.195013531868251	-0.387563794703274	4.82163733276644e-17	-0.197078740787305	0	0	4.82163733276644e-17	1.62972286912307	-0.185809008499097	-0.387874764867165	-0.190783626981387	-0.652664047889651	-0.189389932422416	0.196887908452987	-0.200372293667432	-4.82163733276644e-17	0.384103431004236	0.667133956630302	0.17853466393608	0.199729492733846	0	-0.201242925253828	0.18793639636562	0.912704001665135	0	0.218960331074676	0	0.958982887104661	-0.20113972912851	0	-1.91785682752976	0	0.652664047889651	0	0	-0.200071389199937	0.389272867664278	0.384878802285692	0.489233313283246	-0.201195850094712	0	-0.206068567274589	0.565095240106832	0	0.195453680549955	-0.224401046254553	0	-0.389353826487308	0.388995107738566	0.186733355747432	0.752702486823712	0.71460031101458	-0.388995107738566	0	0.625462009989857	0.291759664050401	-0.368080000898013	0	0	-0.377205380057457	-0.201219593713419	0.63878734853776	0	0.603643511662123	0.618994203424576	0.425021986305488	-0.606426598003572
"REACTOME_METABOLISM_OF_NUCLEOTIDES"	-0.376814787990963	0	0.349466984908485	-0.333348792403804	0.122336977972341	-0.322612784264113	-0.160653679859905	-0.198149252738811	-0.699353440712624	0.200136951685036	0	4.82163733276644e-17	-1.39141211440472	-4.82163733276644e-17	1.32608504733736	-0.760769681538703	0.574379106972001	1.17891502828629	-4.82163733276644e-17	0.93495429708353	4.82163733276644e-17	0.357486951585287	-0.979037141478457	1.92523989944407	-0.874831161927692	1.03156847150139	0	0.314698016224857	9.50591819819213	0.495526451783785	0	-0.386442839851225	4.82163733276644e-17	0	4.82163733276644e-17	0	-0.429171579758612	-0.779745068658969	1.55496817634289	0.357486951585287	0	-0.208878824628601	0.308278040621118	0.21665061991242	-0.754593901408516	0.200046819551331	-0.449558823063678	-0.79609311572272	-4.82163733276644e-17	-1.03159720871935	4.82163733276644e-17	4.82163733276644e-17	0.201553734093891	-0.201499393526026	0	0	-0.411731659173886	4.82163733276644e-17	0	-0.437001020010239	0.548698257970595	0.232232453230373	0.300505488804299	0	0.199661564163336	-0.201574618406446	0.30513608076462	-0.201448074763139	0.21665061991242	0	0.30513608076462	-4.82163733276644e-17	-1.16364272461002	-0.691159315161395	-0.710493135724724	-0.260290992032848	-0.201309986860256	4.82163733276644e-17	0	4.82163733276644e-17	-0.201580392918726	-4.82163733276644e-17	4.82163733276644e-17	-0.927659739642391	0.197325402968788	0.779612303286641	0	4.82163733276644e-17	0	0	-1.13125821234462	0	-4.82163733276644e-17	0.300505488804299	0	0	0.757426473721361	0.201583026754027	-0.844680403941321	0	1.81777578718553	-0.865095074651131	0.757426473721361	-4.82163733276644e-17	0	-4.82163733276644e-17	-0.29299988383066	4.82163733276644e-17	0	-0.285747747791915	-4.82163733276644e-17	-0.642238634424826	0.630156375917219	-0.30670149276029	0	-0.201072656597046	0	0.201417952124793	0.380265676014287	0	-0.200472153538083	4.82163733276644e-17	0	0.382097656325692	-0.411472346428406	-0.659687988891228	0	-0.193885205497689	-0.280120095461898	0.750324834279259	1.27701218976619	0.42854447653762	0.729829521260426	0.526339572749491	-0.716795459792104
"BIOCARTA_P53HYPOXIA_PATHWAY"	-1.85263578783274	0.609855479925971	1.6963478881014	-0.764296706797414	0	-1.58826485070272	-0.386674577242738	4.82163733276644e-17	1.89983761972197	-4.82163733276644e-17	0	0	4.82163733276644e-17	4.82163733276644e-17	0	0	4.82163733276644e-17	4.82163733276644e-17	0	0	0	0	-6.27600791207331	0	-1.37252924649688	0	4.82163733276644e-17	-1.61968135777979	-4.82163733276644e-17	0	4.82163733276644e-17	-1.96233206445426	0	4.82163733276644e-17	-4.82163733276644e-17	0	0	0	0.389392996425019	-9.64327466553287e-17	0	0	4.82163733276644e-17	0	0	0	-0.498619853206038	-4.82163733276644e-17	0.587751493208261	-0.552354615528686	4.82163733276644e-17	-4.82163733276644e-17	0	-0.570831941886999	0	0	-4.82163733276644e-17	0	0	-0.890533992190213	0	0	4.82163733276644e-17	-0.746903707202555	4.82163733276644e-17	1.06053331938658	0.72829220732603	4.82163733276644e-17	-4.82163733276644e-17	-0.53263895492063	0	4.82163733276644e-17	-0.601391635684184	0	0	1.27990771395896	0	3.09385514046923	-0.585090394411584	-1.25573300092861	4.82163733276644e-17	4.82163733276644e-17	0	-4.82163733276644e-17	4.82163733276644e-17	0	2.34967010362253	4.82163733276644e-17	-0.443704578640488	0	-4.82163733276644e-17	4.82163733276644e-17	0	4.82163733276644e-17	-4.82163733276644e-17	-0.644447633681762	-4.82163733276644e-17	0	-4.82163733276644e-17	0	0	0.688320768587423	0	0	0	0	-4.82163733276644e-17	4.82163733276644e-17	-4.82163733276644e-17	-0.703018368625132	0	4.82163733276644e-17	0	1.28829153747401	0.913073323255291	4.82163733276644e-17	0.546426546840295	0	0.39842683116969	4.82163733276644e-17	-4.82163733276644e-17	-0.849108350585367	0	4.82163733276644e-17	4.82163733276644e-17	-0.62896803691647	0	4.82163733276644e-17	0	1.24037116912051	-4.82163733276644e-17	0	4.82163733276644e-17	0	0
"BIOCARTA_P53_PATHWAY"	-1.20195449175856	0.695086216918337	-4.82163733276644e-17	-0.853280970533134	0.851852139163662	-1.02800905974361	0	0	4.82163733276644e-17	0.624753674440068	4.82163733276644e-17	0	0	4.82163733276644e-17	-4.82163733276644e-17	0	0	4.82163733276644e-17	0	-4.82163733276644e-17	4.82163733276644e-17	4.82163733276644e-17	-8.64179214437071	2.39214236728958	-1.46761456699546	4.82163733276644e-17	0.713201281512303	0	-1.19462855005069	0	0	0	0	0	4.82163733276644e-17	0	-4.82163733276644e-17	0	4.82163733276644e-17	4.82163733276644e-17	0	4.82163733276644e-17	-4.82163733276644e-17	-4.82163733276644e-17	0	-4.82163733276644e-17	1.84583469348885	4.82163733276644e-17	0	-4.82163733276644e-17	0	4.82163733276644e-17	4.82163733276644e-17	-4.82163733276644e-17	-4.82163733276644e-17	-4.82163733276644e-17	0	-4.82163733276644e-17	0	-4.82163733276644e-17	1.11189776635455	0	4.82163733276644e-17	0	-4.82163733276644e-17	-4.82163733276644e-17	0.816535592536492	0	0	0	0	4.82163733276644e-17	4.82163733276644e-17	0	0	0	4.82163733276644e-17	3.29110821786956	-0.669556382921579	-4.82163733276644e-17	0	-4.82163733276644e-17	4.82163733276644e-17	4.82163733276644e-17	0	0	0.619990752185927	-4.82163733276644e-17	-1.32335389132884	-0.777500936722516	0	0	-4.82163733276644e-17	-0.894000902711182	4.82163733276644e-17	0	0	0	0	-4.82163733276644e-17	4.82163733276644e-17	0.775653923882977	0	0	4.82163733276644e-17	0.600473561741697	0	0	4.82163733276644e-17	0	0	4.82163733276644e-17	0	0	1.00447912505485	0	-4.82163733276644e-17	0	0.474910943819485	0	-0.629585035873187	-0.939585143745469	4.82163733276644e-17	0	-0.553799693241048	-0.714753624818334	4.82163733276644e-17	4.82163733276644e-17	4.82163733276644e-17	0	-4.82163733276644e-17	0	0	4.82163733276644e-17	4.82163733276644e-17
"KEGG_P53_SIGNALING_PATHWAY"	-0.615555542643443	0	0.883159944118374	-0.893946439061889	0.122336977972341	-1.19929073911485	-4.82163733276644e-17	-0.198149252738811	-0.248092157487236	4.82163733276644e-17	0	0.236627050664214	-0.573531369180139	-4.82163733276644e-17	0	0	0.574379106972001	-4.82163733276644e-17	-0.277362202464015	0.351697963855037	-2.20507413970585	0.94783918351969	-20.4769986766173	5.07410493616759	-2.04701672426394	0	-0.846349171767008	0.314698016224857	-1.51898394490306	-4.82163733276644e-17	0	0	4.82163733276644e-17	0	4.82163733276644e-17	-0.303581686619907	4.82163733276644e-17	-0.779745068658969	0.613890644253471	0	0	-4.82163733276644e-17	0.308278040621118	-4.82163733276644e-17	4.82163733276644e-17	0.200046819551331	0	-0.290069334596516	0.202362108084331	-0.533923267562352	4.82163733276644e-17	4.82163733276644e-17	0.56992362312126	-0.201499393526026	-1.12842584794008	0	0.593496247747382	4.82163733276644e-17	0.257789312849501	0.288619007441961	0.548698257970595	-0.837317471194532	0.819847450576323	0.48289077758806	0	0	0.830353500494672	-1.07429332009956	0.21665061991242	0	0.30513608076462	-0.226884908500851	-0.613754146040894	-2.00915269698362	-0.710493135724724	-0.260290992032848	-0.551542611682501	2.06776619451537	0	4.82163733276644e-17	-0.201580392918726	0.225834289056397	4.82163733276644e-17	-0.927659739642391	-0.927659739642391	1.84893846868539	2.278775358057	1.29453436912876	-0.181707017171514	-0.763885132442516	4.82163733276644e-17	-0.613754146040894	0.274640632988343	-0.965466647244873	0	-1.28135914904849	-4.82163733276644e-17	0.578350225052542	1.09494324520358	-0.384261051565344	0	-0.865095074651131	0.757426473721361	-4.82163733276644e-17	-0.585537468427979	0.19774681309866	-0.29299988383066	0.927659739642391	0	0	0.748490478408594	-1.5611706743422	4.82163733276644e-17	-0.30670149276029	0.456174441558185	-0.201072656597046	0.200472153538083	4.82163733276644e-17	0.16558744997707	0	-0.524447048658375	-1.85791124130849	0	0	-0.411472346428406	0	0.255319153255312	0.874831161927692	0.811470737698623	0.750324834279259	-4.82163733276644e-17	0.42854447653762	-1.36235112435914	0	0
"GO_HYDROLASE_ACTIVITY_HYDROLYZING_N_GLYCOSYL_COMPOUNDS"	4.82163733276644e-17	0	0.315811292776766	0	0	-4.82163733276644e-17	0	-4.82163733276644e-17	1.85869675145477	2.24496404836951	0	-4.82163733276644e-17	-0.325458207952498	4.82163733276644e-17	0.624374998675914	0.839821023649416	0.331919627446727	4.82163733276644e-17	-0.655263002928653	0	0.578511804149393	-4.82163733276644e-17	-0.773918890780093	1.12230927641853	0	4.82163733276644e-17	0.591611077541618	1.69795153390275	0	0.493927622933922	4.82163733276644e-17	4.82163733276644e-17	0	0	0	-4.82163733276644e-17	0	0	0.358326395072604	-4.82163733276644e-17	0	-4.82163733276644e-17	-4.82163733276644e-17	-4.82163733276644e-17	4.82163733276644e-17	0	4.82163733276644e-17	4.82163733276644e-17	0	-0.51767523656251	0	4.82163733276644e-17	4.82163733276644e-17	-0.535842024138674	0	0	-0.822212316406075	0	0	0	0	0	0	4.82163733276644e-17	0.50163827544966	0	0	0	0	-0.498309466623928	0	0	4.82163733276644e-17	0	0	0	0	4.82163733276644e-17	0	4.82163733276644e-17	0	0.585723959732734	0	0	4.82163733276644e-17	0	0	0	-4.82163733276644e-17	0	4.82163733276644e-17	-4.82163733276644e-17	0	-4.82163733276644e-17	0	4.82163733276644e-17	-4.82163733276644e-17	0	0	0	1.21554549885712	1.58984806534933	0	0	0	0	0	0	0	0	0	0	0	4.82163733276644e-17	0	-4.82163733276644e-17	-4.82163733276644e-17	4.82163733276644e-17	-4.82163733276644e-17	4.82163733276644e-17	4.82163733276644e-17	-0.810920143097261	-0.693209551521197	0.786709183753366	-0.440396712807129	4.82163733276644e-17	-4.82163733276644e-17	0	0	0	0	0.451464254871174	4.82163733276644e-17	0	0
"GO_PURINE_DEOXYRIBONUCLEOTIDE_METABOLIC_PROCESS"	0	0	0.440789028012342	-0.879320459737601	0.327545965485984	4.82163733276644e-17	-0.485173332902719	0	-1.83302260818581	0.649277179932241	0	4.82163733276644e-17	-2.08458281428608	-4.82163733276644e-17	1.85059406185564	-0.801276865546729	-4.82163733276644e-17	0	0	-4.82163733276644e-17	-4.82163733276644e-17	0	0	0.568958201940609	0	0	0	-4.82163733276644e-17	0.523838920677704	0	0	-4.82163733276644e-17	0	0	0	-0.84032446520858	-0.99876799978925	-0.812566913371954	0.488091336676411	0	0	0	0	0	4.82163733276644e-17	0	-0.604043223565282	4.82163733276644e-17	0	0	4.82163733276644e-17	0	0.683597987657291	4.82163733276644e-17	1.07757609785474	-4.82163733276644e-17	0	0	4.82163733276644e-17	0	0	4.82163733276644e-17	-4.82163733276644e-17	0	0	0	0	0	0	-0.639733004859502	0.842388267464735	4.82163733276644e-17	-4.82163733276644e-17	0	0	0	4.82163733276644e-17	0	0	0	4.82163733276644e-17	0	0	-1.55086849759023	0	0	0	0	4.82163733276644e-17	0	0	-4.82163733276644e-17	0	0	0	-4.82163733276644e-17	0	0	-0.850758734425725	0	0	-1.48488119887197	0	0	0	0	4.82163733276644e-17	0	0	-4.82163733276644e-17	0	0	0.721662894900029	0	1.03112813830565	0	0	0	0.497775534423131	-4.82163733276644e-17	0	4.82163733276644e-17	0	0	0	0	4.82163733276644e-17	-4.82163733276644e-17	0	0	4.82163733276644e-17	0	0	4.82163733276644e-17	-4.82163733276644e-17
"GO_PYRIMIDINE_DEOXYRIBONUCLEOTIDE_METABOLIC_PROCESS"	0	0	0.440789028012342	0	0	4.82163733276644e-17	0	0	4.82163733276644e-17	0.649277179932241	0	4.82163733276644e-17	-0.45158810974137	-4.82163733276644e-17	4.82163733276644e-17	0.995673401972967	-4.82163733276644e-17	0	0	0.902851318992454	0.72465220050762	0	-0.927922196949221	1.42380572997649	0	0.957520822595159	0.738422254181414	-4.82163733276644e-17	0	0.635059459029844	0	-4.82163733276644e-17	0	0	0	-0.84032446520858	-0.99876799978925	4.82163733276644e-17	0.488091336676411	0	0	0	0	0	4.82163733276644e-17	0	0	4.82163733276644e-17	0	0	4.82163733276644e-17	0	4.82163733276644e-17	4.82163733276644e-17	0	-4.82163733276644e-17	0	0	4.82163733276644e-17	0	0	0.741555398837071	-4.82163733276644e-17	0	0	0	0	0	0	4.82163733276644e-17	0	4.82163733276644e-17	-4.82163733276644e-17	0	0	0	4.82163733276644e-17	0	0	0	4.82163733276644e-17	0	0	4.82163733276644e-17	0	0	0	0	4.82163733276644e-17	0	0	-4.82163733276644e-17	0	0	0	-4.82163733276644e-17	0	0	-0.850758734425725	0	0	0.801276865546729	0	0	0	0.624774112287226	4.82163733276644e-17	0	0	-0.816407952971356	0	0	4.82163733276644e-17	0	0	0	0	0	0	-4.82163733276644e-17	0	4.82163733276644e-17	0	0	0	0	4.82163733276644e-17	-4.82163733276644e-17	0	0	4.82163733276644e-17	0	0	1.11321673643223	-4.82163733276644e-17
"GO_DEOXYRIBONUCLEOSIDE_TRIPHOSPHATE_METABOLIC_PROCESS"	-4.82163733276644e-17	4.82163733276644e-17	1.05301358777675	-0.828938147389183	0.289511370710027	4.82163733276644e-17	-0.441465895548886	0	-0.715189016618001	0.601919798203599	0	-4.82163733276644e-17	-1.92850584923754	4.82163733276644e-17	0.723555547019178	-0.751726139775639	-4.82163733276644e-17	4.82163733276644e-17	0	0.852248872193788	-4.82163733276644e-17	0.859533821996543	-2.06287733565833	2.31448677825225	-4.82163733276644e-17	0.906454341574256	0	0	0.479112046536865	4.82163733276644e-17	1.39268082398831	-4.82163733276644e-17	0	0	4.82163733276644e-17	-1.88381215556578	-2.20730012637076	-0.762885403806077	0.444302857682393	0	0	0	4.82163733276644e-17	0	4.82163733276644e-17	4.82163733276644e-17	0	4.82163733276644e-17	0	-4.82163733276644e-17	0	0	0.635665544764735	-4.82163733276644e-17	1.02568627662743	0	4.82163733276644e-17	0	0	0	4.82163733276644e-17	0.692763684278398	4.82163733276644e-17	0	-4.82163733276644e-17	-4.82163733276644e-17	0	0	0	0	0.792378945697124	4.82163733276644e-17	0	0	0	0	0	0	-4.82163733276644e-17	0	0	4.82163733276644e-17	0	-1.49731010957122	0	0	0	4.82163733276644e-17	0	0	-4.82163733276644e-17	0	0	4.82163733276644e-17	0	4.82163733276644e-17	0	0	-1.90517579863145	0	0	-1.43145918124675	0	0	4.82163733276644e-17	0.577861234056351	4.82163733276644e-17	0	0	0	0	4.82163733276644e-17	0.673151401428032	0	0.979528433788609	4.82163733276644e-17	-4.82163733276644e-17	0	0.453723052976459	1.39268082398831	0	4.82163733276644e-17	4.82163733276644e-17	4.82163733276644e-17	0	0	4.82163733276644e-17	4.82163733276644e-17	0	4.82163733276644e-17	0	0	4.82163733276644e-17	1.06112553647777	4.82163733276644e-17
